Year,Age,Ethnic,Sex,Area,count
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough North (Auckland),3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough West (Auckland),3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Royal Oak West (Auckland),3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough East (Auckland),0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Royal Oak East (Auckland),3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Hillsborough South (Auckland),3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Bridge Ambury,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Bridge,3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Mountain View,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Auckland Airport,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere North,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere West,3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Central,3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere South,12
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Highland Park (Auckland),6
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Mascot,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere South East,9
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Mangere East,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Manukau Central,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Hilltop (Auckland),0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,The Gardens (Auckland),3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa Central,6
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa East,12
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa South,6
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Papakura West,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Papakura North,3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Central,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Papakura North East,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Kelvin,6
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Massey Park,3
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Papakura East,0
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Cloverlea (Auckland),0
2006,5-9 years,Other ethnicity,Male,Silverdale South (Auckland),9
2006,5-9 years,Other ethnicity,Male,Hillcrest North (Auckland),3
2006,5-9 years,Other ethnicity,Male,Hillcrest West (Auckland),9
2006,5-9 years,Other ethnicity,Male,Hillcrest East (Auckland),15
2006,5-9 years,Other ethnicity,Male,Western Heights (Auckland),12
2006,5-9 years,Other ethnicity,Male,Northcote Central (Auckland),3
2006,5-9 years,Other ethnicity,Male,Northcote South (Auckland),6
2006,5-9 years,Other ethnicity,Male,Northcote Point (Auckland),15
2006,5-9 years,Other ethnicity,Male,Belmont (Auckland),12
2006,5-9 years,Other ethnicity,Male,Avondale West (Auckland),6
2006,5-9 years,Other ethnicity,Male,Avondale North (Auckland),6
2006,5-9 years,Other ethnicity,Male,Avondale Central (Auckland),3
2006,5-9 years,Other ethnicity,Male,Morningside (Auckland),6
2006,5-9 years,Other ethnicity,Male,Avondale South (Auckland),9
2006,5-9 years,Other ethnicity,Male,Mount Roskill North,3
2006,5-9 years,Other ethnicity,Male,Mount Roskill White Swan,3
2006,5-9 years,Other ethnicity,Male,Mount Roskill Central North,3
2006,5-9 years,Other ethnicity,Male,Mount Roskill Central South,3
2006,5-9 years,Other ethnicity,Male,Mount Roskill South,3
2006,5-9 years,Other ethnicity,Male,Hillsborough North (Auckland),3
2006,5-9 years,Other ethnicity,Male,Hillsborough West (Auckland),3
2006,5-9 years,Other ethnicity,Male,Royal Oak West (Auckland),3
2006,5-9 years,Other ethnicity,Male,Hillsborough East (Auckland),6
2006,5-9 years,Other ethnicity,Male,Royal Oak East (Auckland),6
2006,5-9 years,Other ethnicity,Male,Hillsborough South (Auckland),3
2006,5-9 years,Other ethnicity,Male,Mangere Bridge Ambury,12
2006,5-9 years,Other ethnicity,Male,Mangere Bridge,6
2006,5-9 years,Other ethnicity,Male,Mangere Mountain View,6
2006,5-9 years,Other ethnicity,Male,Auckland Airport,0
2006,5-9 years,Other ethnicity,Male,Mangere North,0
2006,5-9 years,Other ethnicity,Male,Mangere West,0
2006,5-9 years,Other ethnicity,Male,Mangere Central,0
2006,5-9 years,Other ethnicity,Male,Mangere South,0
2006,5-9 years,Other ethnicity,Male,Highland Park (Auckland),12
2006,5-9 years,Other ethnicity,Male,Mangere Mascot,3
2006,5-9 years,Other ethnicity,Male,Mangere South East,3
2006,5-9 years,Other ethnicity,Male,Mangere East,0
2006,5-9 years,Other ethnicity,Male,Manukau Central,0
2006,5-9 years,Other ethnicity,Male,Hilltop (Auckland),3
2006,5-9 years,Other ethnicity,Male,The Gardens (Auckland),15
2006,5-9 years,Other ethnicity,Male,Manurewa Central,3
2006,5-9 years,Other ethnicity,Male,Manurewa East,3
2006,5-9 years,Other ethnicity,Male,Manurewa South,3
2006,5-9 years,Other ethnicity,Male,Papakura West,3
2006,5-9 years,Other ethnicity,Male,Papakura North,6
2006,5-9 years,Other ethnicity,Male,Papakura Central,9
2006,5-9 years,Other ethnicity,Male,Papakura North East,3
2006,5-9 years,Other ethnicity,Male,Papakura Kelvin,6
2006,5-9 years,Other ethnicity,Male,Papakura Massey Park,9
2006,5-9 years,Other ethnicity,Male,Papakura East,0
2006,5-9 years,Other ethnicity,Male,Cloverlea (Auckland),6
2006,5-9 years,Other ethnicity,Female,Silverdale South (Auckland),12
2006,5-9 years,Other ethnicity,Female,Hillcrest North (Auckland),9
2006,5-9 years,Other ethnicity,Female,Hillcrest West (Auckland),9
2006,5-9 years,Other ethnicity,Female,Hillcrest East (Auckland),18
2006,5-9 years,Other ethnicity,Female,Western Heights (Auckland),18
2006,5-9 years,Other ethnicity,Female,Northcote Central (Auckland),6
2006,5-9 years,Other ethnicity,Female,Northcote South (Auckland),6
2006,5-9 years,Other ethnicity,Female,Northcote Point (Auckland),9
2006,5-9 years,Other ethnicity,Female,Belmont (Auckland),9
2006,5-9 years,Other ethnicity,Female,Avondale West (Auckland),3
2006,5-9 years,Other ethnicity,Female,Avondale North (Auckland),9
2006,5-9 years,Other ethnicity,Female,Avondale Central (Auckland),0
2006,5-9 years,Other ethnicity,Female,Morningside (Auckland),3
2006,5-9 years,Other ethnicity,Female,Avondale South (Auckland),3
2006,5-9 years,Other ethnicity,Female,Mount Roskill North,9
2006,5-9 years,Other ethnicity,Female,Mount Roskill White Swan,3
2006,5-9 years,Other ethnicity,Female,Mount Roskill Central North,6
2006,5-9 years,Other ethnicity,Female,Mount Roskill Central South,0
2006,5-9 years,Other ethnicity,Female,Mount Roskill South,3
2006,5-9 years,Other ethnicity,Female,Hillsborough North (Auckland),6
2006,5-9 years,Other ethnicity,Female,Hillsborough West (Auckland),6
2006,5-9 years,Other ethnicity,Female,Royal Oak West (Auckland),3
2006,5-9 years,Other ethnicity,Female,Hillsborough East (Auckland),6
2006,5-9 years,Other ethnicity,Female,Royal Oak East (Auckland),6
2006,5-9 years,Other ethnicity,Female,Hillsborough South (Auckland),9
2006,5-9 years,Other ethnicity,Female,Mangere Bridge Ambury,6
2006,5-9 years,Other ethnicity,Female,Mangere Bridge,9
2006,5-9 years,Other ethnicity,Female,Mangere Mountain View,3
2006,5-9 years,Other ethnicity,Female,Auckland Airport,3
2006,5-9 years,Other ethnicity,Female,Mangere North,3
2006,5-9 years,Other ethnicity,Female,Mangere West,0
2006,5-9 years,Other ethnicity,Female,Mangere Central,3
2006,5-9 years,Other ethnicity,Female,Mangere South,3
2006,5-9 years,Other ethnicity,Female,Highland Park (Auckland),6
2006,5-9 years,Other ethnicity,Female,Mangere Mascot,0
2006,5-9 years,Other ethnicity,Female,Mangere South East,3
2006,5-9 years,Other ethnicity,Female,Mangere East,3
2006,5-9 years,Other ethnicity,Female,Manukau Central,3
2006,5-9 years,Other ethnicity,Female,Hilltop (Auckland),6
2006,5-9 years,Other ethnicity,Female,The Gardens (Auckland),9
2006,5-9 years,Other ethnicity,Female,Manurewa Central,6
2006,5-9 years,Other ethnicity,Female,Manurewa East,3
2006,5-9 years,Other ethnicity,Female,Manurewa South,0
2006,5-9 years,Other ethnicity,Female,Papakura West,3
2006,5-9 years,Other ethnicity,Female,Papakura North,12
2006,5-9 years,Other ethnicity,Female,Papakura Central,6
2006,5-9 years,Other ethnicity,Female,Papakura North East,6
2006,5-9 years,Other ethnicity,Female,Papakura Kelvin,6
2006,5-9 years,Other ethnicity,Female,Papakura Massey Park,6
2006,5-9 years,Other ethnicity,Female,Papakura East,3
2006,5-9 years,Other ethnicity,Female,Cloverlea (Auckland),6
2006,5-9 years,Other ethnicity,Total people - sex,Silverdale South (Auckland),24
2006,5-9 years,Other ethnicity,Total people - sex,Hillcrest North (Auckland),12
2006,5-9 years,Other ethnicity,Total people - sex,Hillcrest West (Auckland),18
2006,5-9 years,Other ethnicity,Total people - sex,Hillcrest East (Auckland),36
2006,5-9 years,Other ethnicity,Total people - sex,Western Heights (Auckland),30
2006,5-9 years,Other ethnicity,Total people - sex,Northcote Central (Auckland),6
2006,5-9 years,Other ethnicity,Total people - sex,Northcote South (Auckland),12
2006,5-9 years,Other ethnicity,Total people - sex,Northcote Point (Auckland),21
2006,5-9 years,Other ethnicity,Total people - sex,Belmont (Auckland),24
2006,5-9 years,Other ethnicity,Total people - sex,Avondale West (Auckland),9
2006,5-9 years,Other ethnicity,Total people - sex,Avondale North (Auckland),12
2006,5-9 years,Other ethnicity,Total people - sex,Avondale Central (Auckland),6
2006,5-9 years,Other ethnicity,Total people - sex,Morningside (Auckland),9
2006,5-9 years,Other ethnicity,Total people - sex,Avondale South (Auckland),12
2006,5-9 years,Other ethnicity,Total people - sex,Mount Roskill North,9
2006,5-9 years,Other ethnicity,Total people - sex,Mount Roskill White Swan,6
2006,5-9 years,Other ethnicity,Total people - sex,Mount Roskill Central North,6
2006,5-9 years,Other ethnicity,Total people - sex,Mount Roskill Central South,3
2006,5-9 years,Other ethnicity,Total people - sex,Mount Roskill South,6
2006,5-9 years,Other ethnicity,Total people - sex,Hillsborough North (Auckland),6
2006,5-9 years,Other ethnicity,Total people - sex,Hillsborough West (Auckland),9
2006,5-9 years,Other ethnicity,Total people - sex,Royal Oak West (Auckland),9
2006,5-9 years,Other ethnicity,Total people - sex,Hillsborough East (Auckland),9
2006,5-9 years,Other ethnicity,Total people - sex,Royal Oak East (Auckland),12
2006,5-9 years,Other ethnicity,Total people - sex,Hillsborough South (Auckland),12
2006,5-9 years,Other ethnicity,Total people - sex,Mangere Bridge Ambury,15
2006,5-9 years,Other ethnicity,Total people - sex,Mangere Bridge,12
2006,5-9 years,Other ethnicity,Total people - sex,Mangere Mountain View,9
2006,5-9 years,Other ethnicity,Total people - sex,Auckland Airport,3
2006,5-9 years,Other ethnicity,Total people - sex,Mangere North,6
2006,5-9 years,Other ethnicity,Total people - sex,Mangere West,0
2006,5-9 years,Other ethnicity,Total people - sex,Mangere Central,3
2006,5-9 years,Other ethnicity,Total people - sex,Mangere South,6
2006,5-9 years,Other ethnicity,Total people - sex,Highland Park (Auckland),18
2006,5-9 years,Other ethnicity,Total people - sex,Mangere Mascot,3
2006,5-9 years,Other ethnicity,Total people - sex,Mangere South East,6
2006,5-9 years,Other ethnicity,Total people - sex,Mangere East,6
2006,5-9 years,Other ethnicity,Total people - sex,Manukau Central,3
2006,5-9 years,Other ethnicity,Total people - sex,Hilltop (Auckland),6
2006,5-9 years,Other ethnicity,Total people - sex,The Gardens (Auckland),24
2006,5-9 years,Other ethnicity,Total people - sex,Manurewa Central,9
2006,5-9 years,Other ethnicity,Total people - sex,Manurewa East,6
2006,5-9 years,Other ethnicity,Total people - sex,Manurewa South,6
2006,5-9 years,Other ethnicity,Total people - sex,Papakura West,6
2006,5-9 years,Other ethnicity,Total people - sex,Papakura North,15
2006,5-9 years,Other ethnicity,Total people - sex,Papakura Central,12
2006,5-9 years,Other ethnicity,Total people - sex,Papakura North East,9
2006,5-9 years,Other ethnicity,Total people - sex,Papakura Kelvin,12
2006,5-9 years,Other ethnicity,Total people - sex,Papakura Massey Park,12
2006,5-9 years,Other ethnicity,Total people - sex,Papakura East,3
2006,5-9 years,Other ethnicity,Total people - sex,Cloverlea (Auckland),12
2006,5-9 years,Not elsewhere included,Male,Silverdale South (Auckland),0
2006,5-9 years,Not elsewhere included,Male,Hillcrest North (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Hillcrest West (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Hillcrest East (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Western Heights (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Northcote Central (Auckland),6
2006,5-9 years,Not elsewhere included,Male,Northcote South (Auckland),0
2006,5-9 years,Not elsewhere included,Male,Northcote Point (Auckland),0
2006,5-9 years,Not elsewhere included,Male,Belmont (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Avondale West (Auckland),6
2006,5-9 years,Not elsewhere included,Male,Avondale North (Auckland),0
2006,5-9 years,Not elsewhere included,Male,Avondale Central (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Morningside (Auckland),6
2006,5-9 years,Not elsewhere included,Male,Avondale South (Auckland),12
2006,5-9 years,Not elsewhere included,Male,Mount Roskill North,0
2006,5-9 years,Not elsewhere included,Male,Mount Roskill White Swan,6
2006,5-9 years,Not elsewhere included,Male,Mount Roskill Central North,6
2006,5-9 years,Not elsewhere included,Male,Mount Roskill Central South,0
2006,5-9 years,Not elsewhere included,Male,Mount Roskill South,6
2006,5-9 years,Not elsewhere included,Male,Hillsborough North (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Hillsborough West (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Royal Oak West (Auckland),0
2006,5-9 years,Not elsewhere included,Male,Hillsborough East (Auckland),0
2006,5-9 years,Not elsewhere included,Male,Royal Oak East (Auckland),0
2006,5-9 years,Not elsewhere included,Male,Hillsborough South (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Mangere Bridge Ambury,6
2006,5-9 years,Not elsewhere included,Male,Mangere Bridge,3
2006,5-9 years,Not elsewhere included,Male,Mangere Mountain View,6
2006,5-9 years,Not elsewhere included,Male,Auckland Airport,6
2006,5-9 years,Not elsewhere included,Male,Mangere North,3
2006,5-9 years,Not elsewhere included,Male,Mangere West,15
2006,5-9 years,Not elsewhere included,Male,Mangere Central,6
2006,5-9 years,Not elsewhere included,Male,Mangere South,15
2006,5-9 years,Not elsewhere included,Male,Highland Park (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Mangere Mascot,6
2006,5-9 years,Not elsewhere included,Male,Mangere South East,6
2006,5-9 years,Not elsewhere included,Male,Mangere East,3
2006,5-9 years,Not elsewhere included,Male,Manukau Central,0
2006,5-9 years,Not elsewhere included,Male,Hilltop (Auckland),0
2006,5-9 years,Not elsewhere included,Male,The Gardens (Auckland),3
2006,5-9 years,Not elsewhere included,Male,Manurewa Central,12
2006,5-9 years,Not elsewhere included,Male,Manurewa East,3
2006,5-9 years,Not elsewhere included,Male,Manurewa South,18
2006,5-9 years,Not elsewhere included,Male,Papakura West,3
2006,5-9 years,Not elsewhere included,Male,Papakura North,6
2006,5-9 years,Not elsewhere included,Male,Papakura Central,3
2006,5-9 years,Not elsewhere included,Male,Papakura North East,3
2006,5-9 years,Not elsewhere included,Male,Papakura Kelvin,6
2006,5-9 years,Not elsewhere included,Male,Papakura Massey Park,9
2006,5-9 years,Not elsewhere included,Male,Papakura East,6
2006,5-9 years,Not elsewhere included,Male,Cloverlea (Auckland),3
2006,5-9 years,Not elsewhere included,Female,Silverdale South (Auckland),6
2006,5-9 years,Not elsewhere included,Female,Hillcrest North (Auckland),3
2006,5-9 years,Not elsewhere included,Female,Hillcrest West (Auckland),0
2006,5-9 years,Not elsewhere included,Female,Hillcrest East (Auckland),0
2006,5-9 years,Not elsewhere included,Female,Western Heights (Auckland),6
2006,5-9 years,Not elsewhere included,Female,Northcote Central (Auckland),3
2006,5-9 years,Not elsewhere included,Female,Northcote South (Auckland),3
2006,5-9 years,Not elsewhere included,Female,Northcote Point (Auckland),0
2006,5-9 years,Not elsewhere included,Female,Belmont (Auckland),3
2006,5-9 years,Not elsewhere included,Female,Avondale West (Auckland),9
2006,5-9 years,Not elsewhere included,Female,Avondale North (Auckland),0
2006,5-9 years,Not elsewhere included,Female,Avondale Central (Auckland),3
